participant_id,game_title,hours_played,wellbeing_score,life_satisfaction,affect_balance,autonomy,competence,relatedness,intrinsic_motivation,extrinsic_motivation
W0346,Stardew Valley,7.052948556313749,5.0,4.492239198437295,3.3083047132478804,2.735656606555696,2.492437079805712,5.0,4.835060715034209,3.0810076632118206
W0347,Fall Guys,13.405242115641032,5.0,2.778484244715407,4.198985255996802,3.9900271259165176,4.123648737383226,5.0,3.2791036234325976,3.832783504248011
W0348,Minecraft,9.345966592393765,3.800505511084542,5.0,2.8648218673885535,3.1503969129957263,4.70925844581922,2.869140127962609,5.0,2.8616663060922813
W0349,World of Warcraft,22.45789719144538,2.2501866786850337,5.0,4.0510761952598004,4.735010056510088,4.579755020428957,3.2964937985164555,3.6869990549997427,1.0
W0350,Hades,31.412616284219403,4.312516780150001,3.5284457167427137,3.4790072439033906,3.605650517821867,3.826914448075534,3.0001686544751607,1.8141186087034264,1.4152148029277278
W0351,Fall Guys,12.581120193649117,1.80246831795948,4.479499887155828,3.6226277053609417,4.680093735199748,3.2073506421552187,4.51964377006469,4.907796548771187,1.5518688331376211
W0352,Among Us,15.21383237653788,5.0,4.302412590663296,2.7117968632796803,4.608050998434543,3.6655840987505246,1.0,1.3283935745043602,1.8478646671112513
W0353,Fortnite,5.705645723536488,3.232195915236754,3.1806351412527754,4.0304906657390545,4.880372261990074,3.7113645724777564,2.900702627106757,3.186889029844919,3.312906618834674
W0354,Hades,14.776566335102288,3.7633158038990056,4.62012506186379,4.606653028254676,4.624518792521956,4.3031325129064,3.2169009520705316,5.0,4.627048793604374
W0355,The Witcher 3,11.54769524341976,2.9828587090318948,4.811572672007685,1.8826935258611002,3.875960606144983,4.220623372567869,3.094467900849788,5.0,1.4353005236799798
W0356,Cyberpunk 2077,4.3902446748492805,2.717862095959015,2.26183419997248,2.942548081408349,2.702347293231013,5.0,3.080372541271254,5.0,2.178316227903216
W0357,The Witcher 3,9.848967246255857,4.6847495798564625,3.6996132298169635,3.8848518860982977,5.0,4.04756327809778,2.915036590419546,3.0692987875899194,1.7570511735802028
W0358,Stardew Valley,7.064877901436323,3.609659987538414,3.6852549693490153,1.1179516946652446,5.0,4.432961162158252,4.688339933080401,4.094706454330546,3.5749381331273327
W0359,Hades,5.762975817979556,3.85097904670781,4.604505307685916,5.0,3.1621316887083957,4.0857469676863145,4.353541906460413,5.0,2.1314985894757443
W0360,Counter-Strike,3.5542992004965446,2.5953307049373926,2.9229841444158624,2.9177781039916395,4.835877361612687,3.6079197280416047,5.0,5.0,1.8860632414804201
W0361,Counter-Strike,10.551335714574826,4.827271068196447,2.7229115673906428,2.668103729365729,2.9296372524144134,4.424889401216735,4.691906701992295,5.0,1.123819926861891
W0362,Valheim,4.941027938684706,4.94934768216424,3.7196995584045,3.4719234961175327,4.303432174761897,3.4952072872618984,2.0633752444527564,5.0,4.9676305518253585
W0363,World of Warcraft,6.527360465319903,3.549285815744507,5.0,3.851110122678046,4.50942048620833,3.930139298455179,3.361948102659099,5.0,5.0
W0364,Among Us,26.248578828243012,5.0,1.940809749967086,2.8678798122524287,3.6737802261953254,5.0,3.2132754402803823,2.946247729689567,3.309425377137081
W0365,Among Us,17.617707269741388,3.6750510149305726,2.167752000661734,4.77845503258782,4.195071436893076,3.4175686860490258,3.9573335338016737,4.958220065338129,5.0
W0366,Minecraft,4.133440111038079,4.735706595546585,2.823343619638235,4.139677193385346,4.948203171497215,4.464812722903681,5.0,4.040916083853038,2.463015475423974
W0367,Minecraft,13.690497254683843,1.8524869030038829,3.0546498062939818,2.7790339170341087,3.9905834947489893,1.0223810770164836,3.860169081660281,2.880054184143473,3.1988337313686843
W0368,Minecraft,11.2402673350266,4.224117039783694,1.2047423568312308,3.1253543713853915,3.4248624954398017,3.777587307211741,3.8638885521529156,5.0,4.046655157694162
W0369,Fortnite,46.13291043860106,3.474222238871678,5.0,2.031553333970649,2.876220787227661,3.40945752437018,3.614058636549551,5.0,2.2227023278662865
W0370,Apex Legends,34.6338144403598,3.9866269111459953,3.3306014312461545,2.3213250149116806,3.70923563374559,4.144312521162773,4.734817586110986,4.196710491067275,2.9927132346843477
W0371,League of Legends,2.5083524591828295,3.932818886786991,3.135864118566037,4.126358161033598,2.925278418790911,3.7165158684016646,2.8035327634617584,4.652523767486513,2.8322501508978117
W0372,Apex Legends,21.650204541814553,3.9508397866123808,5.0,2.7904489883231887,3.7226159783605595,4.169821330089257,1.5601863092800068,2.0200641546545985,3.7690601436608318
W0373,The Witcher 3,31.145741501363037,4.5388408752350635,4.433131543660957,5.0,3.6347575365704112,3.5456004567664587,4.502410566695723,5.0,3.2806817241082
W0374,Apex Legends,16.50103799730617,3.121791642072825,2.8039515594666464,3.7780155203400567,4.90410496996252,4.463601638939014,4.125234007445662,5.0,2.2543728050254974
W0375,Fortnite,7.37524462137075,4.4828951114427715,3.713990198900602,2.211894232385605,4.17347501621031,1.9424295982157327,5.0,4.575246305532007,2.808842140929857
W0376,Valheim,87.5363839585941,5.0,3.4457417279105775,2.442317985325681,5.0,4.133694755296515,1.0,2.9223054661979404,4.649166663894437
W0377,The Witcher 3,17.926290043218597,2.107830794023612,5.0,4.858266664149571,2.0864107634923648,2.8755049002201103,3.459510840203297,2.4911881146391464,3.9135121502160866
W0378,Apex Legends,59.07984572413812,2.8633518821248094,3.282348537811329,3.6158350371300183,4.4133714317187795,5.0,3.749398973960846,5.0,3.8003997518284356
W0379,Fortnite,33.66068659572178,2.9137574893985763,1.6253225955843271,4.7911943092134,3.6484437145004884,2.8561432169440453,1.4847708582176806,3.200472436484617,5.0
W0380,League of Legends,15.145768624039809,2.4895450406588484,1.0596086611531157,3.296863221914128,3.143959379515554,5.0,3.47876510591153,4.447602556519117,1.7297650439292427
W0381,Apex Legends,5.919601779598837,3.2303626764355293,5.0,3.083744698246139,4.0702305054238295,3.9861608305663214,5.0,3.2344384284865173,4.122687137188409
W0382,Fortnite,9.760128923011903,5.0,2.4748008929085805,4.931392108137824,3.995383067639039,1.8054846122136472,5.0,1.782200442480172,3.2712448462923205
W0383,Stardew Valley,8.168446896765348,5.0,4.371275152323303,2.755564885268548,5.0,2.9484791809826514,4.975369659102127,4.792807699619403,3.6469614205520164
W0384,Minecraft,3.3432150703908663,3.927409963695802,3.5932924599295677,4.237959546707398,4.191258446803002,5.0,3.1457400663758603,4.964246658717142,3.436967309189211
W0385,Stardew Valley,17.908105247147695,3.4109167869821593,2.958348775758265,3.4670380285584956,3.407198412281231,4.949210589819506,5.0,2.464323275395847,2.2880425466237373
W0386,Among Us,40.87904979092804,4.763508762896792,3.162198357895937,4.666595754713352,4.43421056370032,2.440779072723502,4.875963662539108,5.0,1.854433224557304
W0387,Minecraft,7.625720843698954,1.0,5.0,5.0,3.870348436288482,5.0,2.921853204600024,3.7207380988826926,3.1997818804129876
W0388,Among Us,69.91574325699338,2.53378583347621,1.6175175427639377,3.26860454847889,2.9745214548792926,3.9705229515881393,2.7854855729795247,3.1091505515695452,2.183172357359844
W0389,Animal Crossing,2.4551196386934424,1.0140435119601015,2.9976082000172966,3.098143647323899,3.8514546304872233,5.0,3.3640971432600315,3.037000536617029,2.7195134203938838
W0390,Cyberpunk 2077,25.762686710064795,2.52116033917347,4.678535488888812,4.4323892279410915,4.3309420774066885,2.54579038054822,2.12881136567637,5.0,4.237608331834721
W0391,Stardew Valley,44.89687583723344,2.8795789677176,1.831911489019867,2.509796045276625,4.172282430232146,3.452861180592323,3.1648913245224524,2.183888122843197,1.6050500285124523
W0392,Cyberpunk 2077,8.300970843985263,5.0,5.0,5.0,4.430313054631882,4.499085124309426,4.281454090188482,2.9336107698682845,2.9507742316568093
W0393,Cyberpunk 2077,8.436344893970217,1.0,4.659924630479713,5.0,3.573514790992808,3.6242038564052432,5.0,4.774759605262968,4.570870855888774
W0394,League of Legends,25.49516071468526,3.299956879718799,3.853334390672038,2.600968396923527,4.417611961433943,1.0,3.069607059049414,4.628545295676854,2.5406724539763483
W0395,Minecraft,15.727204742574383,4.5434797666137285,2.8458960244434524,1.9585626986524032,4.220115812817415,3.7710611956085733,5.0,3.1758201769175924,5.0
W0396,Animal Crossing,1.6525669245360275,4.292876795922912,1.6649639982608557,2.4233651318581604,4.2282293837735425,1.6423622266893503,4.510147653569714,5.0,1.1839675860332979
W0397,Among Us,4.669089855422987,5.0,4.419159662374292,2.44009339604497,4.132356552826686,2.7151689500913703,4.57391422649692,3.075626859852975,5.0
W0398,Fortnite,9.853289972312032,3.993261774315906,5.0,4.581936620790475,5.0,2.316558648705386,2.3133835444124866,4.070597892276652,3.2233784232715488
W0399,The Witcher 3,2.90743613127905,4.249133816577374,3.6896602966919154,5.0,5.0,5.0,5.0,3.924978226021328,1.4727684570954795
W0400,Fortnite,6.509372850252487,1.5937918018369395,1.1261409660485286,4.569138833880706,4.395391756928632,5.0,4.3747102328302265,3.9292286917524657,4.283130933481271
W0401,The Witcher 3,2.9736290738606126,2.6140773701878293,4.094771437164772,3.440188561721897,3.2997927231517825,4.409876718100971,3.134265691945128,4.0851362213496225,3.760085650704482
W0402,Stardew Valley,7.148098894727787,1.6607543078623714,4.618341862821554,4.076748313601455,3.807667500243536,3.723917557633367,2.8872358671592693,4.052281644642539,4.99679211835589
W0403,Counter-Strike,7.367213481884715,4.487129729496919,2.3067918385352817,2.7432441639144614,5.0,4.034006535380314,3.165367000220248,4.038734415431972,1.2031467903440665
W0404,Fortnite,13.68881681942135,4.218428542108695,2.6608344960837855,4.906928850120655,3.537062537166496,5.0,2.174327437171173,4.099880126689082,1.7750484998233431
W0405,Apex Legends,9.183575422687053,4.1762455607402185,2.5284083026298205,4.175231833980786,3.9342703668645345,1.6198860480247523,4.98362076208929,5.0,4.201067314962907
W0406,Apex Legends,15.681955951330377,2.7422796698503107,2.8092269730772044,4.550517560218109,3.8785966743855913,2.7098777314262152,2.3177090736214305,4.044345026671195,5.0
W0407,World of Warcraft,14.086115652215808,2.6324602648200015,3.27618795143854,2.899710727954247,4.467887277158516,5.0,4.005754774424801,5.0,3.9478232877834722
W0408,Minecraft,25.234345792257255,4.051336318755701,2.380828558958446,3.514543094444489,3.6633535227145684,5.0,2.9701158553180615,4.463594849829442,4.149112818469922
W0409,The Witcher 3,21.898206464358356,2.996736736674638,1.8934109362421074,4.497580453979324,4.276858008148255,4.70766556001603,4.539115056485685,4.702853536387498,2.2103561146216473
W0410,The Witcher 3,19.911778710331802,2.5755145234013157,3.7266880013775223,5.0,3.6856831053483754,2.7460341209778454,4.72938674276668,5.0,2.9635952118231623
W0411,Hades,163.10280142853006,3.189932754490318,3.262539348177189,3.031090264606557,5.0,5.0,2.698532912613229,3.045700810781833,2.394215153604158
W0412,Valheim,13.635304836746773,3.00710955675763,2.932885698848138,4.558497097887901,3.413722375566006,5.0,3.5525768679388254,4.990139919665983,3.8530455469768414
W0413,Minecraft,102.9470062574445,2.759932430445856,3.6081466317379687,2.916721023728688,5.0,4.861900321005029,1.5792519537678333,4.066630512861104,4.408383342914341
W0414,League of Legends,14.454366690471876,2.3290786198908773,1.5237715827740226,5.0,3.514864143676334,1.0071884281832357,5.0,3.2428934009633554,3.441431818550559
W0415,World of Warcraft,9.257501322610477,4.338427722006688,3.842163799895788,3.243692820900218,3.2462536721192574,4.149513770699172,5.0,5.0,4.234071171516386
W0416,League of Legends,7.128860015422369,5.0,2.959605339623568,4.407855691457323,3.3992072535100775,4.702288077150179,1.6462455404234329,3.8320644213860424,3.1626313596626723
W0417,Stardew Valley,38.81292146372837,3.7531949592576153,3.8113363085466134,3.882170576756996,2.3885642729652456,3.3812592036132827,2.3863341125118476,4.715244241571405,4.922051969215627
W0418,Stardew Valley,43.660903879517164,4.066920964363913,4.019543837044658,5.0,4.538598446384306,4.224012308917108,3.4112543517223233,1.3163065448586133,2.079983982239299
W0419,League of Legends,17.11243633740342,4.443653423122044,4.970496661772031,3.9528917688270204,2.9360238904768954,3.3838490063725937,3.654265008086075,5.0,5.0
W0420,League of Legends,27.66566454071218,4.239878908631746,3.6338407420855847,3.133438374710859,3.7420804724073933,2.9660879249359047,2.6395281792628307,5.0,2.269014248880466
W0421,Animal Crossing,3.1597773955434696,2.783705206019625,4.886734479070625,4.40345716387437,4.861621597598763,5.0,1.9971008032126172,4.291568705636785,3.221302994023527
W0422,Minecraft,2.4746479902378034,5.0,3.0815129165308823,4.37896495345291,4.829352679744634,4.258082404302719,4.153043835212618,4.010089511503554,1.6474216458662565
W0423,League of Legends,30.621249535472504,2.891227383586447,3.1435692326262497,3.526783149865164,2.668341084002734,2.6728244245999644,5.0,3.792579875756319,3.857758946669409
W0424,Apex Legends,8.898383685613627,4.577706037592491,3.3817933753292224,2.495757549349081,4.410543579930937,2.348079962153421,3.6765315857664587,4.911155832728837,3.3709305890855763
W0425,Valheim,19.577328267212906,4.436229568811494,4.506362370881676,3.119201252470608,5.0,2.9668214735897656,3.1916029141464297,3.965483548694355,4.16024031356112
W0426,Valheim,5.230154637500981,1.4498701494384347,4.320246800129787,4.669648842959411,3.4631570898101356,2.973311950290835,3.044424821791787,5.0,1.0
W0427,Cyberpunk 2077,44.31351115374541,3.3693842997044965,3.675593443820332,1.7778061591426408,4.613573328001829,4.175836333625605,2.0645868890986225,5.0,3.374011656481114
W0428,Counter-Strike,2.493340045349801,3.867954142174604,1.9039440559141219,3.427149510675716,2.9567203942054605,4.58266806662659,2.659221347913053,5.0,3.724524961801516
W0429,Stardew Valley,2.8661607663578854,3.959781453709143,4.296976928496224,4.794350313998462,4.485656953236989,4.581384219800741,5.0,4.107867082453597,1.914846964788979
W0430,The Witcher 3,36.59385848391057,4.16170461862012,2.3801739747821378,3.5971541590999476,4.231271361329657,3.0998656154142505,1.0,3.0729769473478266,3.892920716755562
W0431,Hades,0.9523167169137988,4.709195447527971,2.309333388060364,5.0,4.761146955825453,5.0,3.6981446531062225,3.850959270107392,1.0
W0432,Terraria,14.023184299062262,3.790981562875066,2.0199693830810124,1.7808847356714825,4.699146086888705,5.0,3.6391365336030983,4.123244777751707,3.033957056708075
W0433,The Witcher 3,9.055810573121583,4.225541081621532,3.391880675957354,2.6424953441886228,2.746516390448847,3.6880439595767873,3.765759066885502,2.849540703491944,5.0
W0434,Counter-Strike,5.143034488699198,3.7460544958731403,5.0,1.1539028175219332,4.236553240744192,2.7615150434535716,4.618384791792925,5.0,3.0227206904604214
W0435,Hades,8.331588516593436,2.5791996118942717,2.245031292305722,5.0,5.0,4.120339017450094,3.685625768996564,4.925994918438908,2.265216067086035
W0436,Animal Crossing,4.651681914385148,3.8388817296436084,5.0,2.660514134173207,1.91469117821757,5.0,2.9644567947505793,3.1465495762960813,3.115960169729211
W0437,Minecraft,39.96605030861506,4.698907813103683,4.682753289189644,1.5143865570988337,5.0,2.7300429185493367,2.6807281385357022,2.3428630739374445,3.328771340484047
W0438,Fortnite,50.60484787575801,5.0,1.5960173177741883,3.026888754132022,5.0,3.368604036439804,5.0,5.0,4.365259605413156
W0439,Minecraft,5.3807952104800645,4.444778789053045,3.0023922631681823,2.1679099809926834,2.615364479515198,4.068920872357162,5.0,2.492322799396371,3.3688530902815463
W0440,The Witcher 3,12.781162275918186,5.0,2.1476746529119533,3.034736620664057,3.429300928852521,4.649996829419126,5.0,4.392325746759491,4.190638762342238
W0441,The Witcher 3,3.026573665325264,4.302637696890777,4.3644420950564315,3.745352176039394,4.617743321950531,1.617304007775287,3.206616199844361,3.849528584344783,3.319668151410357
W0442,Hades,26.19967334923328,4.836655786002604,2.215387648028468,4.585413214451811,3.213874884186359,5.0,2.7065017897735157,5.0,2.2258858090302973
W0443,Hades,25.59272821873746,4.9248693791357425,1.3925446798269663,3.507864165877969,5.0,5.0,4.234433654820702,5.0,1.3775872876955269
W0444,Stardew Valley,7.646622067842522,3.531979350939517,3.076556490241785,3.727819769268144,5.0,3.490247631051126,4.2006230886082765,3.3965965979578483,3.6831881785723715
W0445,Animal Crossing,10.126913194034541,4.671204119081202,5.0,3.0602452546228562,2.715036760456881,5.0,4.490897110435896,5.0,1.0
W0446,Stardew Valley,9.167009317801494,2.6712261228309027,3.2497289090046806,2.0371319500253753,3.356941900068987,5.0,4.78598322829891,3.9815874865441465,1.0
W0447,Counter-Strike,2.3242280204477934,4.219774811058636,4.017977022363686,1.6688057327375088,4.869836821835021,5.0,4.477343056944677,4.320860331982443,1.382555083367269
W0448,League of Legends,40.10109869600764,4.492430992002143,4.068400426811153,3.2990656416300026,4.830659402747328,5.0,5.0,4.343405643880902,4.129008861089449
W0449,Minecraft,5.001521094184395,5.0,1.5340417294366029,3.793103756397535,5.0,5.0,5.0,5.0,1.2632693534992352
W0450,Hades,5.0322422240166365,4.784911164777567,2.33081363469895,3.217524026651124,3.220117794550518,3.9737086140612647,5.0,4.168663205358187,3.811178979965193
W0451,Among Us,8.711309560881968,5.0,3.5084034433568765,1.7097403078525237,5.0,3.854848005840576,1.0,2.460906772040449,1.8584294343862529
W0452,Counter-Strike,24.434442793152854,3.6807436038482924,2.7754385212479953,3.921540102594989,3.18608605523643,2.867715918735806,3.9253332635993163,3.5138151487445013,3.0095718744372766
W0453,Apex Legends,5.858110471273761,3.385528214395943,5.0,5.0,4.600320932455871,3.3071538757243744,2.307505736037636,5.0,3.1186154187462067
W0454,Animal Crossing,1.7212199294677835,3.4701214905372604,1.9031808863948427,3.573888835137738,4.992342441559484,3.626922781257377,5.0,3.9875252438196056,2.990111834801844
W0455,The Witcher 3,4.4893222568718825,4.119540476538356,2.3179618657972947,3.062516364666309,1.1060999071335669,4.07855206022772,1.0,4.316451754915223,2.3593554083315027
W0456,Stardew Valley,14.610294415044365,1.6295035812292973,3.8777075373236696,3.633456555732129,5.0,5.0,5.0,3.8248529870924717,1.1637146533964517
W0457,Counter-Strike,71.57710491170619,5.0,2.6837386608817235,2.4851821709805693,5.0,1.4770062142886262,2.389420399885287,1.2017305724283203,3.2348825585092342
W0458,Terraria,3.209361572418298,3.85264803179477,1.0,2.4142109577742366,5.0,5.0,2.068590904025853,3.4441924003861693,3.9249503836676647
W0459,Minecraft,3.1054182526704306,3.3019981011978565,5.0,4.1965554969041,5.0,2.785748825768577,4.098749048976606,4.214978570011069,4.082969789301841
W0460,Hades,2.5565636926857325,1.0,2.103402997905567,4.789353681935566,5.0,3.874576187867456,3.0774209397368066,2.3535777433673184,3.3063254405883438
W0461,The Witcher 3,2.286329076142375,3.7558237925860607,4.229160539486347,3.538191812586138,3.562794898647485,3.130722572246078,5.0,3.0032730418277005,3.5348841661689665
W0462,Fortnite,29.52160340289027,3.561828181909093,1.8705914774085988,1.5288584476226563,5.0,5.0,5.0,3.925997056661669,2.1975592597852827
W0463,Terraria,38.291185183392294,2.723544283225694,2.378054620792113,4.088683819189326,3.5060337194445843,3.400050674840915,2.884831416530693,3.9355533035070795,3.784310603706863
W0464,Animal Crossing,11.704581006885737,2.992343785847585,1.3901870965143903,5.0,4.1824179249459785,4.6257375119550534,5.0,4.733864066839383,3.7364692477865615
W0465,Counter-Strike,6.547337674254458,3.7680360266658037,2.5364485796579963,3.431712020206887,4.931783273401235,4.687920013931482,2.8365983395761467,3.9954571985838507,2.812856438606698
W0466,World of Warcraft,50.00032013843575,3.0941162484947804,2.6624336373168855,3.504369647056235,4.54808082414671,2.6079918998553286,2.8245195244175836,4.693397150914939,3.2625097829647385
W0467,The Witcher 3,11.664117366377653,4.486253679414027,3.327664619451634,2.740103116874668,5.0,3.883875577433871,4.5998586612881,3.529955015426914,3.165165829451588
W0468,Minecraft,26.58887880761473,2.90145969362718,3.015660504910616,4.229489397682751,5.0,5.0,5.0,4.53272468993034,3.7935050027777417
W0469,Cyberpunk 2077,6.266361934113554,3.9855301154249334,1.6260242249470234,2.9619181890559263,2.9626360580486,2.952118226988421,2.9824984750629913,5.0,1.1930239950931565
W0470,Among Us,10.379362594812113,5.0,2.818930223152895,4.823652087435454,3.771663881190312,4.994758731377521,3.089099717097,4.617863371063592,1.1671787706300258
W0471,Fall Guys,3.275244487909599,3.756084964924938,5.0,2.976661398866329,4.416378362562309,3.6027040344388865,4.02168660672841,4.0414825876902984,1.2346495252120464
W0472,Terraria,17.572304852080034,4.227172548751694,5.0,4.075970614930861,3.6368090566932585,5.0,2.3484133357425634,3.2629902655949046,2.6218038975470446
W0473,League of Legends,11.844267268283936,4.151181664880718,4.092393137589097,3.649021329334484,4.024293731502101,5.0,5.0,4.395672950913953,3.7918997178933953
W0474,Fall Guys,4.458859834350726,3.809596279540719,4.362029020762225,5.0,4.875819606275068,1.5905921204026607,2.3350263480137103,4.0602059499762015,1.0
W0475,Minecraft,4.513187043271437,3.7195914296677874,5.0,4.150427324817853,4.742908331366767,2.3942378918692233,2.7135287282496066,4.9181985172569735,3.3222085733534645
W0476,Apex Legends,42.706991961682405,3.1143509342601057,4.242621957465047,5.0,4.347332730305883,3.4737884635242855,5.0,2.2958938528384474,4.751875400595436
W0477,Stardew Valley,58.821173017181486,3.981214748669383,4.337446818698816,3.8194858508548837,4.24773050326423,5.0,3.900423800443903,4.093082265105881,3.555095763747662
W0478,Apex Legends,8.233228293413264,3.460078989392639,1.4660420660523945,3.5121856694342903,3.876129865506383,4.638959265601532,5.0,4.761208965701188,1.0
W0479,Cyberpunk 2077,10.601316754078198,5.0,2.0535802703904196,3.6579901535112525,5.0,2.5062980812346245,3.2930114710417473,4.442320676308899,3.8773862289973233
W0480,Terraria,14.297762080953742,4.7733719109318935,3.457502587898436,2.8514498784850884,5.0,4.814704390530996,5.0,3.934228434683905,3.5149656548255237
W0481,League of Legends,11.395614430931776,2.056644924933985,2.4503251074034784,4.28483566207426,5.0,2.903518320877855,4.461909972694607,3.9190116739741794,2.75457222339801
W0482,World of Warcraft,2.2103083960437844,2.123410402138307,2.202658126869877,2.940605825116165,2.9506234121340453,5.0,2.5465896663433174,3.091268491423825,3.4363103858305752
W0483,Cyberpunk 2077,14.659426995966834,3.6434481571527617,2.352803237298077,3.8237093456696347,3.837789569965528,4.646757996824789,2.5250273338554323,4.716759074258202,1.385375138047762
W0484,Terraria,1.5233317378275084,3.325633427072304,1.6493581651645342,4.640722163110303,4.299665959772884,2.898265822690201,1.559908924878476,4.767373833732822,3.2662853075032054
W0485,Valheim,5.158182185886989,3.5801672981336896,2.4712001680933326,5.0,3.1593054720777647,3.9208546797737265,1.7130590755868322,2.7455842912243695,3.822170081580931
W0486,Fall Guys,15.719224157937262,4.581393752782776,3.9412662212541685,3.879146092251489,4.179083704728928,5.0,2.676655781770894,5.0,2.299195981899805
W0487,Cyberpunk 2077,17.115676315158016,4.178883078652828,5.0,4.647327761672636,4.122221792534242,1.7295552314040972,2.211762184583634,3.579930389813244,2.587926987052857
W0488,Fall Guys,4.811140779108011,4.166755076549785,4.5360768375277045,4.516076525418896,5.0,4.361330568542458,1.0,3.886407280239536,2.462087740916244
W0489,The Witcher 3,6.602225266728974,5.0,4.327002130551266,3.279385200096927,3.601709560321368,2.671720813739629,4.778129388633304,5.0,2.5821323395740077
W0490,Apex Legends,5.844769401631599,2.1333301349923044,1.3894066002820722,5.0,5.0,3.9805748689014293,4.685472809268475,5.0,2.120811979758348
W0491,The Witcher 3,9.092412305974774,3.924726600978679,3.6550857165286224,3.0661335768331623,3.1426319638306133,4.549314684228736,4.031727627766097,2.7087428032733047,2.1981765354048557
W0492,Among Us,9.736532888671286,3.105136942463295,3.4129521257137183,3.800094088764522,3.282160802338646,5.0,2.01104701626614,2.893103370587246,3.870917726837304
W0493,Valheim,18.20363531239553,5.0,3.8779634260365325,5.0,3.720637692268012,3.9684426629943754,5.0,3.1439105895932604,1.0
W0494,League of Legends,6.263836290687083,1.1487780730119872,3.031106289679303,5.0,4.147871886664808,5.0,3.3505646735847985,5.0,3.437888280030681
W0495,World of Warcraft,13.958052372290263,1.2014220971443983,5.0,3.7157524378392277,1.6834875985974018,2.991402175901193,2.4334740723213306,3.632070243447849,3.86838931079766
W0496,Animal Crossing,15.741714888487252,4.165563555617661,3.5686081711871696,4.789458422624691,4.5592975654109384,3.405975924419828,3.9256205852806545,2.678422957431092,1.4414892642179136
W0497,Fall Guys,11.92289426504762,5.0,3.695290361417934,3.453630429912089,5.0,4.704470315018419,3.8453348401681926,5.0,3.1004708642974332
W0498,World of Warcraft,7.895987821726644,4.72790518558046,1.0,3.1624532206710363,4.751269567977353,4.242113258088354,1.0,4.953334742780932,2.0084982048058713
W0499,Fall Guys,11.735059714226443,2.8388230480187495,3.3613216134723825,2.3659320195697164,3.889330073194837,3.6058973418072378,3.556676475204553,5.0,4.67722630827737
W0500,Minecraft,19.620329460177693,5.0,4.994037155039825,4.496269502027209,3.015408917730407,3.573382665174777,3.7687546356575896,4.95112454483804,2.9326805397412605
W0501,Cyberpunk 2077,21.226839199341807,2.32223750168695,4.222248290583346,4.612143024395301,2.2869777642509863,5.0,3.0697623563381904,4.264928816864685,5.0
W0502,Among Us,51.102602034021935,5.0,1.0,3.0753217748887725,2.4569763752846825,3.653869394766912,1.7499631946263448,4.577971109844788,4.918960615038165
W0503,Apex Legends,4.091764877304786,2.480926099570228,2.9154224049099087,3.9949100373837587,3.9691601249931225,2.774980815140683,1.7912075483255854,3.8017058747971806,3.599527916165787
W0504,Animal Crossing,6.712646926614679,3.3778109931953337,5.0,5.0,5.0,2.9741492508907346,4.3196916031465715,5.0,5.0
W0505,Hades,2.334687865543112,4.567123445428301,3.304167063634018,4.961350530129101,1.3829266093685928,4.80388136281794,4.666241376116272,5.0,1.1531769433911312
W0506,Fall Guys,23.05559603101455,2.040550602924602,3.9191407775244658,2.7083676631632523,4.800217889235062,5.0,2.972786707143877,2.5587871860867244,5.0
W0507,World of Warcraft,7.3812517959719575,5.0,5.0,4.801718507739727,3.422284587614058,3.371220780042419,4.135244824859858,5.0,2.851503268220273
W0508,Among Us,12.007985464267552,3.3704674023184227,3.299001615989022,2.7134520406242513,3.7645050409716565,5.0,2.958914442868616,3.121824388485063,3.035305520692487
W0509,Fortnite,5.789785750301047,3.964731362813947,4.528338817945274,1.0,3.1623011134559875,3.986991078928211,2.405465396159613,5.0,2.6004014844746894
W0510,Animal Crossing,7.433273976337144,5.0,4.03481464030587,3.6775466424072585,2.7325612085130953,3.664225324024438,3.900295640524119,5.0,1.3149329960305778
W0511,Fortnite,29.99021299342737,2.8482495857994197,4.31269352256351,5.0,4.22563723867232,2.907667514041898,1.9912669968450738,3.048170225542713,3.9404754682192875
W0512,The Witcher 3,18.630687176942146,5.0,3.992980353883511,5.0,4.3628034864696685,3.76238343970102,5.0,4.562898623330295,1.58706868766448
W0513,Apex Legends,9.021676198298158,5.0,2.788081157930778,4.114958686001921,4.76834005871929,3.0926312318175535,1.5874808020360796,5.0,2.4317019905972383
W0514,Stardew Valley,19.906225610007947,3.013305203204505,2.9178631831505295,3.1040976454251163,2.4147562938918092,2.9963430111871796,3.9973583099209677,3.613938125523891,2.4892478675261644
W0515,Stardew Valley,20.30587132443425,5.0,2.3890509655211773,4.2350946523039115,4.973972333478087,2.017539678873205,3.8103350655835087,2.7970227441768336,4.494249516576767
W0516,Hades,7.012659635300501,1.6873056869100762,1.3683781454686241,3.4039238126579985,4.991807554255184,5.0,3.686065953011314,4.411964961022915,3.1042204381105662
W0517,Minecraft,2.6586763746355286,4.26752047375348,5.0,3.134978738833758,4.524493686431471,5.0,5.0,4.124699504745197,1.0
W0518,World of Warcraft,4.440444729359406,2.3256817811554296,3.513107856945573,4.868202422536129,3.6790383829315387,4.325920441146994,1.0,3.294291357592223,2.03125154341478
W0519,Terraria,2.98477467118697,4.931082258243427,5.0,3.121360642318348,4.408430867188944,3.8271808459791026,4.176424947684471,5.0,1.1692080531921945
