participant_id,gaming_hours_daily,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,gaming_addiction_score,social_gaming_score,age
S0195,1.4117549661418871,4.169861517771295,3.0499705984289585,3.2979080458620382,3.624360366860501,4.859739986160414,1.7833201350660115,2.6603715516287183,13
S0196,3.757066980284208,1.763582866200907,1.0,1.2799129336120263,4.077823022313599,2.713575337071445,2.734530113381227,2.2164745593144777,16
S0197,1.4899636247455794,3.4520423128847115,2.3658818556007466,3.08275684079434,4.489918862295744,4.527876094014196,2.356343464470534,2.176103501712981,30
S0198,2.182768717569413,4.040057015025252,2.4203517203669778,2.9109427292994403,4.835147933095934,1.0,2.2955095958704006,4.749888440023491,27
S0199,1.703507844426441,2.820708639453094,1.980123406928608,3.969211831996392,3.388768490301767,3.0631619156737946,3.525292595020339,4.382765092778445,25
S0200,4.68217477722025,3.564220006318436,2.49516439215722,3.318827707368736,3.189727578038916,1.0,1.0,1.0,32
S0201,2.5043197403245587,1.7833589656848108,3.203641221965116,1.921524470705401,4.184264195695135,3.005875214321527,3.886542874154863,2.3215383782917804,31
S0202,6.944601064116437,2.784841532015051,4.387471109495223,3.875965587814324,3.816027732515681,2.0554032667492863,2.92787111804512,3.063095409226572,36
S0203,0.9542763363331976,3.6524035925305,3.768724079705112,1.5525424222631896,3.2122637200578628,3.150057632907525,1.64441336975938,3.205951256135887,13
S0204,8.16684334685124,4.780163511454256,2.5299107008805755,3.048249478849361,4.188916195003085,4.324499158040519,2.061454765476793,3.428673564801269,30
S0205,5.144820829641171,2.5970172063896206,3.35890604405319,3.555159135033796,2.497718442297741,2.3727613493601982,2.433123434914328,4.512837385501582,26
S0206,3.389977275451485,3.188995959180225,2.952724210556498,2.761103846470975,2.7468636718156274,2.070853922976268,1.0,3.0886437195881244,33
S0207,3.925992101971872,2.922007081187422,3.072456924143148,2.355039701013882,4.302283643974811,3.659891554284788,1.0,2.038438500778501,37
S0208,2.1048158020019025,2.8551896973195245,2.295032527491341,3.6649616335789617,3.548617369415206,4.77761562976535,3.247460905118535,2.531810405451945,33
S0209,1.519398278004738,3.243354142128026,3.4660597708186955,2.8049126238777164,2.862717225405842,4.253848569580707,1.501043016527606,4.349752916206593,38
S0210,9.932748211968969,3.4384939636685257,2.4820765702330774,1.7683514039427934,3.7246921039957472,1.7267279006956893,2.0251124130747065,2.882650283454196,19
S0211,2.7184886650889744,3.342286618644021,4.987576652661052,2.6766427556923413,4.14547179720644,1.6074412241454272,1.0,2.52344893789883,36
S0212,1.3038887983470844,2.89182896497838,1.7983175744283408,3.952431338537801,4.609353190066727,3.1131204036932694,3.2022010408919286,3.375866141970753,25
S0213,4.032114237532662,3.5087896931371425,2.8914926644315555,2.606207279796375,4.311120719108445,2.343565537865146,1.0,5.0,28
S0214,3.481258922409309,2.6862993566576856,4.860391993244997,3.277442505286825,3.877633167218575,3.2133108051377675,3.8265285427239095,2.3609232031387037,21
S0215,5.2358563677146375,4.212743878234897,2.7808448378514634,3.113337555202006,3.875168885437741,3.4780139910888286,1.0,4.078992189124041,28
S0216,2.1252082712425917,3.949698031829932,2.2725396248992,4.02113268462338,3.481770275735593,1.7311253412854497,2.4938556645585157,2.9255347671305683,18
S0217,1.5732039712497778,3.8556214103023008,4.720849873321614,4.477062400362878,4.7805186263294965,5.0,5.0,1.617792784275191,33
S0218,1.3665405107725122,3.524733950961136,2.2930415824489736,2.1477421912833123,4.169564278311673,2.214643590612538,3.5177512663037933,2.717286967436095,25
S0219,1.3929335176605904,3.7951619687703446,3.849802971098881,4.456791567067167,3.762412912574677,4.1945368575012445,5.0,3.3640291242450004,22
S0220,4.7624232698311895,5.0,2.919667750050821,3.442856779399308,3.474284877424003,1.0,1.0,4.213640765868765,36
S0221,4.112259294489315,1.8981745538836607,2.7206871285096708,1.871211576032594,2.861381538618794,2.4477262177389747,1.0,3.5655858232590254,24
S0222,5.395182980818626,2.9086923308400867,3.988939676255167,1.6110512117364864,4.160534747845028,2.837865920052598,1.4368533808770627,5.0,25
S0223,4.0829716425360205,3.7683056603623855,2.0242891153951352,2.504384361666686,2.825978820250778,4.437031028662073,2.7348820746915106,1.9086483225662585,28
S0224,2.0450255081530004,3.893332844802236,3.100408641489357,3.500586484901787,4.731783473492833,2.907918294669116,2.4261190703565845,2.3304255281393487,13
S0225,15.0,3.911537354327847,4.173577604681785,2.8826970082469625,4.329730013178626,3.101188716782673,1.0,3.0717924524527835,35
S0226,2.620619503037292,3.9523402946201127,3.8792992526397887,1.9361739735318888,3.2227972520379025,2.67461684030306,2.369391720971709,3.883292704658257,13
S0227,0.8712562474585408,3.9317183996377576,2.5567117179872154,1.5273267352941051,3.8229089402644423,2.161071042059057,4.185479354109952,3.007775176640506,35
S0228,5.321271313262823,2.611906152717066,2.469923212038557,5.0,3.4200193197965576,2.4350620599773447,3.6130785850926577,3.194465507058731,26
S0229,2.277915775373456,1.8597476928186765,3.8776021696971466,3.327163494554747,4.276545433191872,2.98866039014904,4.162840844055356,3.034281110476405,21
S0230,2.4410299927710515,3.975038730316511,2.778385356076325,5.0,3.332278683032013,2.292291818453989,5.0,1.9192596111209923,28
S0231,2.532527890642752,4.691462235973553,3.6301366075552695,2.210874361857152,4.136842592936865,3.955475045022787,1.9697009598519928,2.490577931525995,24
S0232,3.786514551136969,3.0640786131889257,3.895538733651859,4.274058525784654,2.967676483581412,4.446633601704271,3.143341384715118,1.72926808258848,25
S0233,1.3062165766655771,3.364799982822064,1.684664000859179,4.754149135087321,3.003492931424383,2.946066535895536,4.253576953663504,4.07955892552992,19
S0234,2.2044349484156167,3.2135009074387133,4.09853133412403,4.509876584687842,4.685333131966975,2.5478037985562567,2.3564077260280465,2.9262214306744307,24
S0235,2.998127575476836,2.619381659663976,3.0511545608836905,2.05505374926067,3.777056729407028,4.098262412639056,2.6833052084797444,3.417008140950746,40
S0236,7.44121309611671,2.25989388403906,3.6844030032885007,3.894101689481766,3.779507035991376,1.0,2.41897689707234,3.435683460196043,41
S0237,1.6408862632252867,3.2882608675708567,3.074811868360684,1.068507899835484,2.79254838910248,2.6635171406460216,2.61294466966236,4.931120583569799,21
S0238,1.971082468903142,3.999783869566503,3.220816108190677,2.214674644845001,2.634972533624577,2.887071597455212,2.8166287525575457,3.983716480307695,32
S0239,6.813071261508227,3.19042101293792,4.434442325435431,3.536184377930919,3.538041823935272,3.8134451421076343,4.334145533565156,2.40964526302601,29
S0240,4.5478108976877465,4.387740644436895,4.214226136757205,3.68008607096932,2.5715189901886117,4.222017102503813,3.708784050169172,1.6370750858004983,17
S0241,3.3615316883414144,3.141069407832769,3.841494058704625,2.550008110898204,3.3397786355708607,1.2989188894436534,2.5085883622114737,2.843899455457584,28
S0242,1.7803231293538824,4.35632828723832,2.356229392307194,3.7362173264268086,3.725092874557855,1.967300581911687,1.0,3.975107239445117,14
S0243,6.222139743996296,3.3700681484591386,1.297484062381884,1.8979908698075243,3.4836262242710423,2.92109270212549,3.657728101255984,4.3217735871742775,23
S0244,2.9144715867877875,3.9502693704765375,3.4295703621637794,1.2344087808940003,3.1589719734457704,3.874442177693285,3.169233687250827,2.5791495515488743,25
S0245,3.157969799285377,2.7970777149584247,3.8300696887348353,1.140834282548901,3.137932265228598,4.6716716336637365,1.687034294489877,3.952366475663015,23
S0246,3.171581920775217,1.5700328418903051,1.7057409195125526,4.11818945583601,3.949426768517331,2.9484790687604834,2.4805667359318044,2.926606478582153,48
S0247,3.199706067400084,4.42721698483913,1.6774093062330906,3.219488273359367,3.626655489451204,4.807581631162639,1.0,1.827082889746177,35
S0248,5.377037914550706,3.235064349848366,1.9380441020513064,2.0519896744249047,3.519734958096349,1.1689074939495765,2.0531470129205296,2.978439674884586,39
S0249,2.420318507141707,4.9224197782037145,2.4740113373125903,1.0636676194486383,4.181710797955129,2.193283027602781,1.5575668414296333,2.543776201034362,26
S0250,0.586344283378189,4.478218870164842,2.492935487215572,3.3318459194028005,3.43795674278412,3.836038831891996,2.2162584563033056,3.12773989628777,13
S0251,2.331271669332255,2.251694376778428,3.1300733508331136,4.203778393599424,2.7793104687083927,3.919486732929953,2.1456564328663768,3.530173102580329,19
S0252,2.8693766375390206,5.0,4.119506089564434,3.837948399509088,3.1101789007206837,2.509775698154157,1.450687792275244,3.7324049423304713,13
S0253,3.228177078487509,2.624803580977112,4.136918918858472,3.217987054481892,3.592478740843474,3.359925232975297,2.827835914257426,3.2330348556031026,28
S0254,1.8127042185211693,4.584958744572446,2.941503719609148,2.480296140442272,4.025311768036876,1.5342939121215975,2.1622001447124197,3.45618118197017,30
S0255,1.1608210526232892,4.015938615227746,2.3822291389881745,2.6449268403210198,3.9486999165740775,1.0,1.7230312977031788,2.170642686037322,16
S0256,4.302688359269788,3.5265061282721484,2.440769361781267,4.166358675976173,4.002599754666737,3.2473537389330667,1.5344906021126552,1.7589142659074102,20
S0257,5.040165005699071,4.088299756052505,2.72729906201214,2.0393312863295265,4.689386559068567,2.3419117800959657,2.514967002091528,2.615106674030176,21
S0258,0.9236014701629836,2.8767099174099604,2.330110560452031,2.629931041309551,4.274357526883264,2.944047713818684,2.1437471589495543,4.126550097991361,25
S0259,2.408250910157468,3.9317373176972494,2.95115002216558,4.5278804933926295,4.453228103452995,1.3158444562883118,1.877508528706913,3.0458714952716965,27
S0260,1.7183284757682684,2.6819167548685687,3.566509577697932,3.8259349612243847,3.9598677725463634,3.9197059783713097,3.104535436407841,2.196359195463552,19
S0261,3.66168024592358,4.271950565220172,3.0521742592278858,2.399013899199706,3.749973185035958,3.923380238252237,2.8965848711042343,4.340309232797235,26
S0262,2.285786790229665,3.72565717057529,3.48114556339174,2.7137415999876984,3.510938434586066,4.839666105489345,1.0,2.36129728969231,31
S0263,1.0331329000122595,4.023591940332299,2.848522543137596,3.604167590970905,3.632535400625704,2.715265242648753,2.31808907991961,3.1995651270179226,28
S0264,6.68186103765326,2.024668169356689,2.407741674941169,1.995612675276904,3.084562532069332,2.4293707509963336,4.280117637794973,4.466263534921504,36
S0265,4.02749308195517,2.525026933778737,3.476274103437849,1.4628539329181882,3.2225204052073617,2.3638951186806576,4.810469513796107,2.693003084499751,16
S0266,2.199600527291034,3.1556838107500744,1.0,2.414623664840738,4.562826669677475,1.0,3.3453581457334742,3.1389802045826563,49
S0267,1.4495788906452869,2.989612271562519,2.4243598226150223,3.4152662633090904,3.624423226244105,1.7195621631788518,2.6764638444099687,4.673039185668358,31
S0268,1.2997894661682738,1.9822272629274496,2.9847744060096835,3.9278301844478487,4.078090072130172,2.2935595358084853,2.814274307427529,5.0,15
S0269,2.497565261982159,3.4934824956342143,4.942243713069471,3.626850722113827,4.208166865137101,3.747400465542072,1.0,2.6273557071939084,19
S0270,0.7785872393981828,2.6781919337649405,2.447673251128963,2.283428125705526,3.663487054829946,2.5917194372875234,2.58661497472377,4.078306395959217,37
S0271,9.917371412679982,3.7846556880436033,2.4464860548827927,3.338487958962157,2.9506957013970423,1.132385365461987,4.040043172767095,4.045776868985498,16
S0272,1.820341038493282,3.5276830696094947,2.234790595927869,2.0823444442771235,3.388352868111544,3.260912250778394,1.8759365577185252,4.502081896098363,26
S0273,2.861045349872441,5.0,2.918798859789941,3.082730894092474,2.456257994268093,4.778324902673528,2.040734543218295,2.7835780677547843,23
S0274,2.229375789792376,3.6718491408410143,3.317155164333537,3.1187945064528337,3.6903890389379703,3.7862308383328376,3.6900242767842535,1.8809315080675768,33
S0275,3.461538506842384,2.410023805214627,3.6209745019449873,3.405709460553045,4.410927839606811,4.125178604448849,3.754700179132824,3.673303241215781,21
S0276,5.65582099808369,4.508902948186691,2.801777300148728,2.430452796731712,2.99241716778001,4.779617984313514,3.3483333493495278,1.159884528328227,28
S0277,0.4667584895651835,4.291578618868006,3.4383829385271483,2.792134327672998,3.5492531962349694,3.0869395898658336,1.560381130054261,2.83912486122242,26
S0278,4.8859247243864745,2.308726098752324,4.159425087472424,2.7751506658852056,2.5551362643205,2.4007950106569536,3.587364921212572,2.2687315663896896,33
S0279,2.743488000021104,4.377596373652256,1.5811376695726964,3.009284797405033,3.0361815584410863,1.8685495167109611,4.961172193991955,1.697612887836918,33
S0280,6.402635254697793,3.81142235037109,3.588678859177015,1.0,3.5703986178159424,3.626840298387187,3.319736953466619,3.325371208499002,37
S0281,3.975079335977621,3.067168492801015,3.130748065286076,3.081813068402376,5.0,2.373736409308885,1.765668746991398,2.59780527019337,31
S0282,1.009750164290935,4.068400059303838,2.6286237966437453,2.784642297751154,3.829513194723172,2.7753500967934825,2.974809591915243,4.485666806673283,25
S0283,1.2696160695417542,3.475055407293006,2.820125956500034,1.468695166912831,3.38640096005093,2.4298690445879654,2.024515958007309,4.078156376317295,24
S0284,6.9553445516584524,3.355572629980396,4.691542071869876,2.2150887210000985,4.167478825000537,2.700320676518845,1.3869762787820834,3.0282719232400783,52
S0285,5.326887128506286,4.924939555952218,2.329776757631026,3.2277972855852988,4.411954767648254,3.387636991129683,3.01289379973465,2.8510010707223508,21
S0286,2.4704312346046016,4.297136053823701,3.339778738553295,4.486923036099852,4.453964072769172,3.0275160183890337,3.398160652770346,4.007916508992909,25
S0287,4.761502648181047,2.70072026284834,3.3493565434504,3.4815266323744103,4.2036428051994905,1.7594529045003813,3.3240500825863,3.8177874499465134,22
S0288,1.9536155721534088,4.110600751026198,2.9658048414388185,3.563318552453401,3.903426746721959,4.2073178976807215,1.4843430545689036,2.4276687886975217,24
S0289,5.98719828291407,3.8178586143913424,4.25266064841575,4.231019639638642,2.716815156799269,3.114798797486874,2.513200591784229,3.1103097306582392,43
S0290,2.4666524643461605,5.0,4.513283285395057,2.369479860644496,3.546482285564021,4.889106014344659,3.347636237514825,4.233225405454853,51
S0291,1.7351674773709325,2.5355197158647464,2.447162494151936,2.9546863104313768,3.678516426127222,2.7212247820861486,1.0,3.458130568999924,22
S0292,3.3723479527926323,3.689663626473432,2.614796654487032,3.948432406154404,2.7512759309652197,1.2835824045104396,1.879088409122556,2.610686422895901,28
S0293,2.528578827507191,3.2578286931668234,1.8453681090178864,1.0,3.8688796928421576,3.6843919188227647,2.6040907231714074,3.4434412770700624,22
S0294,4.26112538565123,3.5617851011411337,2.639121001432549,1.5283916414925995,3.629647859425744,2.4764791377560726,1.182213482892794,3.87592763454197,28
S0295,2.207674097570899,4.057206516743305,2.361068992392019,4.241926728413262,3.288169064153495,3.379082282629354,1.0,2.4989177868664703,21
S0296,2.799666304517499,3.255803258423191,2.111592679829373,3.1419776904077703,2.893043932398508,3.049368114528226,1.0,2.473274703379042,27
S0297,15.0,3.8943546442823465,4.35541760674089,3.972859168847576,4.29711921455149,1.1079537565316873,3.068855583507054,1.0450032832293197,23
S0298,5.814320181233054,2.7911416080166305,2.593264389296131,2.061401367226244,3.422245589676406,5.0,2.159966840408271,3.037726264588958,31
S0299,2.443078465261973,2.7658924867477284,2.9275108784970354,2.191822333813971,4.221324633975248,3.478836082785662,1.0,2.2010618019458734,30
S0300,3.39347820745623,4.774351588830034,4.171249096237053,2.2233035130215058,3.9235355112601695,2.67388377119238,2.4592326601280035,3.9142834552626176,36
S0301,1.3581739127182992,3.106662672686631,3.487696980386303,3.4728006000515204,3.338262898577878,1.27390850156755,2.3914445788041734,3.246166273118719,25
S0302,8.519652777401346,3.755453030778096,2.1770420137657265,1.9477922257916205,3.3349626126214424,2.05870429619344,3.8053000292736128,1.7415764420781352,21
S0303,2.6722441819013145,4.44196511057595,2.877454997130548,2.9769740008991965,3.837333820945122,3.480756187555192,3.6346638426298874,3.797747604195481,23
S0304,6.285870094614986,4.199279932058467,3.6015189789656046,3.5608241646722,3.1413241312307583,3.958456247399111,1.5481984493790406,2.388619690656694,29
S0305,5.975445503609751,3.480221584648495,2.6056416718127062,3.6230861874263622,3.511181533177462,2.768094115793181,1.0,3.4903551735699168,21
S0306,5.453092072823692,4.294608711856313,1.307359488112997,4.16164145295865,4.578258488100487,4.422662453073108,1.32554154487334,1.2792824603403856,20
S0307,5.437130820208992,5.0,1.7339652477228606,1.7733111065170968,3.017824877794043,2.780715185292257,1.8687784181608955,4.095803983059065,29
S0308,6.006120163926616,2.5089005282003125,3.19830539718501,3.596653396127589,4.521305184318709,3.874608470081193,3.081142590123464,3.635393632847343,19
S0309,12.268310521494032,3.083417621499536,4.073053121094818,4.257072611936686,3.076426065393043,3.753922732920756,1.0,3.6610436950352856,16
S0310,4.060417031307689,3.58927442865574,2.1719405024236638,2.3412392342426083,3.0815156860259254,3.871561881936468,2.857428208772358,4.082890119099011,34
S0311,4.25242623194583,2.660641625605628,5.0,3.287764402944488,4.18653342699125,1.135544551722855,1.0,1.9786834541251384,31
S0312,0.7569199908709664,3.478362709181764,3.556023885248288,4.536222151545225,3.8284233120941993,4.181071226838388,2.318557700427547,3.839799340000392,21
S0313,1.9732387753116627,3.6075659994091,2.5166599306289914,3.4969386512720635,2.860230474433365,2.65013103036134,1.8225380279204035,3.143074522539481,39
S0314,1.2924202359241947,4.765231408226091,4.6479098352459856,3.860570804178973,3.244106395970908,4.662159593923962,4.911680492622983,4.376008938882084,20
S0315,3.73071222954294,2.993376349182128,4.378109310569224,2.7796493321362763,4.264430744686449,4.808492480870249,1.4404323021823426,2.691812935322646,38
S0316,4.972138943970164,3.652559001948231,2.9332186257994683,2.4870732222800243,3.7279035869138153,2.4682520649788984,3.190194411626053,1.0,32
S0317,4.460411402123568,4.3056392187650045,4.647458970807808,3.101486892988622,2.825525254811265,2.5972110573862017,2.038497805591885,3.361988098365161,19
S0318,1.16369515902015,2.8359257887995226,3.665819575342924,1.6441625645055316,2.9856530769404346,1.319570264013666,2.270801604146148,1.77274224901914,31
S0319,7.137900094283477,3.4368519105090267,3.052091007080409,1.6121504667735718,3.642679972737084,2.142264944874812,4.160608027554919,2.5673439455119293,29
S0320,4.632069154749203,4.89041038265787,2.422521450480265,1.0,3.142918000327542,2.227137251096869,4.34667511668409,4.064877952507217,38
S0321,2.9939421860186126,1.673336504794107,4.528937367826255,2.642466880957416,4.434748563495934,1.580094963303765,5.0,4.308769045065405,33
S0322,1.3538655000577384,3.764254557640647,3.888395726791036,2.475709451910236,3.56864235397758,2.2516382811117417,4.783725684553742,2.7707309745822144,37
S0323,3.2969102353367363,2.972958669993328,3.9599681038580536,2.8120416120496623,3.3864147718596493,1.816748007198246,3.145072619881459,3.6027276943880406,17
S0324,4.217925616517727,3.8970766242543102,3.3795257302376456,4.358507683319894,4.051419288972608,2.47862221154572,2.47618210566412,5.0,30
S0325,6.560683919979784,2.5450513085322357,2.3948649144965994,2.020212475812278,4.142825840740785,4.6641265024334615,2.2407395793744143,2.286195254304913,18
S0326,1.7324052876476446,3.499316142337224,3.987611287111786,3.374278071021286,3.2982173028936765,2.4170645625831924,2.6673262478859865,4.18078172577134,26
S0327,2.3232460450434016,3.4454053149978754,3.2058198360326355,4.271756193145503,4.131859904297536,2.4051240871228443,3.496353865072277,1.0,19
S0328,1.7491547013218298,3.628643958052965,3.31371319014241,2.018145290477535,3.632867125107525,4.537806401873272,3.494283679778136,3.146719540854408,30
S0329,3.8286226565934194,3.892700673189502,2.660991053122328,3.531096524266704,2.709207911618048,4.0934952311526045,1.0,3.4832735302018865,32
S0330,2.731608639067953,4.167880826630752,5.0,3.772906459830816,4.4023540372847325,1.3695789720580458,2.561107943478917,3.097323495884313,14
S0331,2.883938464579075,3.906863948312672,3.811277580067384,2.265596821594889,4.347844905294082,2.835007659420783,2.0086825889761952,3.3641017957016905,13
S0332,1.9371475174783024,3.813594844089093,3.2330524403463685,2.6213469056499306,5.0,2.758541753055558,1.5635028401175557,2.811081426477148,29
S0333,5.641813782864039,4.5712534103662295,2.5046794065725138,1.0,3.9584873946203847,3.161144469035748,2.631985230819032,3.924458012945636,49
S0334,5.942034370611805,3.0238936916760992,3.3024264311076115,3.235000372912721,4.531110496644871,3.458289889665096,1.6722046114153537,1.3744832090978345,37
S0335,5.172258689521271,4.348419610507282,3.403479360969156,2.5399410900040467,2.887603579954708,2.360670941893046,5.0,3.736089400745097,30
S0336,0.9758302754170574,3.674390212415054,2.595602516883757,3.083944877025992,3.596279564882669,2.558819184984785,4.335099496900571,4.988102379720852,38
S0337,3.876752677444519,3.968284031947301,2.6046634363665526,1.359132521599295,5.0,5.0,3.025314156603296,1.5528590966338327,28
S0338,4.863839411761852,3.021525441236442,2.876346776097375,4.507085779599773,3.347865864076696,3.596062472668885,3.317284756805452,2.910536527641022,26
S0339,3.1230363291484373,2.495780352555266,3.886227137588501,1.3371076600671576,3.861907863354951,4.028469541445984,1.0,3.5798091455051657,13
S0340,4.164772966483014,3.0567930498708344,4.660251834135957,1.9261079105056256,3.470059165950744,2.502891820822627,3.3742465128919035,2.850985329314301,26
S0341,6.800852844410922,3.982289158973783,4.928663717368961,2.041661450723906,3.3192971307627968,2.214914653769605,1.9718239415521568,4.053632352908396,13
S0342,4.903967558900547,3.163520587628026,2.3938101491680066,3.2716608546142485,3.676398130458296,3.4158911264255982,1.0,4.273104927630094,13
S0343,6.527775717812395,2.45649853950766,4.0956294370896815,1.7943493111075035,4.917687668427245,1.0,2.629011223725256,4.082610426069327,20
S0344,10.345557045797673,5.0,3.66128381546747,2.2748675625402552,2.9156191847703243,1.0,1.2340197530274737,3.537374322686918,35
S0345,6.618400442959228,3.648258123426857,2.1046523279906486,3.601488762555122,5.0,3.2945086170301674,1.0,2.175570584921401,15
S0346,4.118193359371295,2.0203206858878424,4.1019826742761945,1.7768206283412653,3.956671709450232,2.207495751646504,1.2558247146546515,4.304436846415146,35
S0347,4.115532194913904,4.215228067901576,5.0,2.2599015648927887,3.4618297052875957,2.5485691552184457,4.562783044405978,2.415575940452936,37
S0348,3.816634218077573,4.655191389966441,4.640992121574927,3.012545910625276,3.122637869818392,1.155413980835731,2.3566396242904566,2.505349847224397,13
S0349,5.497345769622209,3.197785805633782,3.12125666115238,2.145739326510117,3.3241845121682543,2.0718504812954874,2.747490800376697,2.889564679809004,27
S0350,3.6727969897312063,2.5627171202195766,2.557494580857784,3.7922567512732295,2.7958345020309303,1.3372467268256436,1.9304640026219149,2.968656894111122,26
S0351,4.807513114822998,4.355763271313147,3.7197021864531856,3.1195785045523787,3.668543156510596,2.959614097348396,1.0,1.7173062320701278,29
S0352,2.6871789163447963,4.12861332331745,1.7558669999167011,2.8966496599986864,3.3203315590618034,1.0328410674736728,1.673283595850044,4.432233493690914,17
S0353,2.5993068573306437,4.091710396500616,3.795105121332385,1.9077896949875168,3.479243912978942,2.4377644260035587,2.5100398690988337,3.241373285106996,17
S0354,4.716798643283895,1.869165289120178,2.647146723138531,2.452158375626921,2.3354710191108605,3.48241068900973,1.0,2.3955388278556464,38
S0355,2.5147361182165007,4.381984493131489,2.469347620248588,3.0300907337087293,4.581370756151142,4.399436329650699,1.5804003748598967,2.076298859076373,23
S0356,1.889105443745415,5.0,2.5894215942272982,3.5420153697887384,4.0738351637735,3.1289025306821245,2.806223729466178,3.3111956547411285,24
S0357,2.830672570643851,2.4156914638757923,2.9365851945236825,2.95144200565415,4.330313264404105,2.572746710949461,2.7287674167767197,3.2981754782431265,31
S0358,4.032522965203393,3.5409519034389905,1.0,2.9855505229206507,4.904056164020062,4.419118097477793,2.546437253542219,1.7200851458077853,40
S0359,2.148127708011489,3.897769511890605,4.30855417809091,3.4188657900022594,4.399330145603479,2.838309746644199,2.88684200222312,4.035496897768106,28
S0360,9.763467305134302,3.7054319196644103,3.2374178384858907,4.3786246730292255,4.410935693879942,2.5105854282613653,1.1495352352427315,2.5357102932827957,20
S0361,2.969278792298151,3.007652880578512,2.979911439431836,2.812649602402689,3.828469639278606,1.3948159629278003,1.243031063187776,1.9760702998323008,36
S0362,1.5744039814670512,3.668602423389959,3.970678125114975,1.5940951869602795,4.312099522213583,3.268496842983991,2.8169388503623467,2.099201994441713,14
S0363,15.0,4.56515019669768,4.149441488590544,2.9583536405025748,3.113789238013989,1.0,2.1664357758542905,2.3710731276827337,17
S0364,2.439329215745384,3.519410307742866,4.354137554078969,2.4310326574126684,3.8834255118009455,2.760555205525878,1.0,2.7063479273741597,21
S0365,11.232113104929596,2.917965665174582,4.136076009858307,4.112947763949003,2.531542069818338,2.354220664404138,2.49760863669566,3.8686926964620327,25
S0366,4.95644174791772,3.341529784482584,2.881665996416647,3.487338231115088,3.6489744658796535,2.5276313479857757,2.846494721854494,3.2796835960208206,27
S0367,4.236086710430533,3.477124652736633,4.456103723614755,2.2064198544723927,3.046780724010463,2.872586850866425,1.0260263765697066,4.3112020012970405,13
S0368,1.8916701457104663,3.678910296745493,2.5822907186453783,2.936796666450296,3.843223381246265,1.0,1.6028558720380042,3.145659923671885,33
S0369,3.4269629684751206,3.540371803981173,2.189604052289937,3.777989905300759,4.3025620835643394,1.059370497709743,2.585869346247724,4.007615252656133,35
S0370,1.7774898912937325,5.0,1.8434243786401263,1.6026859062960954,4.791241670690828,2.8437662270774755,3.044777106807085,2.586616939190991,29
S0371,5.16928835972397,4.584690572795143,1.6743004962895227,3.938805952915207,4.315047679442559,2.0688257713659675,3.107588498382068,3.7563643122057497,27
S0372,2.8059139158041773,2.123696508947289,2.579301051164588,5.0,5.0,1.7231265724762117,1.9630356589118916,2.459937367655157,24
S0373,3.1411137277050702,3.4106824965529747,2.237485626808148,4.146546643914294,3.6529658488587295,1.7154132986279529,2.673049263432824,2.0786126302271883,38
S0374,14.592243993969213,3.0043778832267205,2.920575072277779,1.8549256858865129,4.368268884270631,3.325875428151984,1.0,2.151407143127969,26
S0375,1.5281490218222678,3.382255307651911,2.696024635671161,2.3159058980578298,3.8933097766704248,3.795097723382772,3.345135721768992,2.3186304688771964,22
S0376,1.287777239926318,3.9401913177420034,2.757979355463736,3.1823761509554,3.665768458045308,4.239161436874044,2.046949276093384,2.2782917028504603,15
S0377,2.2254800826570773,3.239090879888847,3.750422936862063,4.8107522465618135,3.948925152398665,3.1787210931497425,2.0026555707228706,4.503627577169916,39
S0378,4.614374707683456,3.685677589459108,3.849252935308832,2.4868085077035627,3.4375289848188126,3.510113435336556,2.8189410737830047,2.157773999589489,16
S0379,9.98587741715379,3.1073497219105795,2.655970535613234,4.213588974722563,3.013948872309271,3.52897783277206,1.07968543454753,3.135976539772643,31
S0380,2.270575789914881,5.0,3.1607893980811363,1.0,4.029984033191286,2.721152955368004,2.3262194356176487,2.0089699396336766,20
S0381,5.78940958662367,2.970602704211305,4.1477834563191145,4.376126924969219,3.6288669209738993,1.4181959922718428,2.568019961057155,2.7878426096283486,28
S0382,1.8874770189606875,3.753956302313037,2.6965880546495877,2.4551143234709825,3.206377798334292,1.6147304175301909,3.9572754713408456,3.371230631790361,13
S0383,3.0320598699335948,4.317779123555033,3.6740769910009257,2.438046578695465,3.785771071507729,5.0,3.235001486392203,1.7772598208132784,21
S0384,0.8424530817603574,3.987702072446989,4.009304104764578,3.611012349264205,3.34909579892382,3.3662976496432475,3.520291681711607,2.1868708386665148,19
S0385,1.1450129637400073,2.2883943291401208,5.0,2.980477675662033,3.1635316237722693,2.1340958100077216,3.6864266150163782,1.877031901636536,18
S0386,5.804352260928291,3.280773193039737,4.1972007412997385,5.0,3.11018807859296,3.198245486603939,3.313039541710645,3.3974013159951584,29
S0387,6.528608153260401,4.018958292195892,3.663013316343017,3.3710181112282385,3.961065118699036,2.216991162336394,2.9880203456863703,3.096439762536425,25
S0388,6.059586121272464,2.443811405890844,1.9193142514954955,1.419394871468746,3.4203933575070327,3.809677063355197,2.1878763845649374,4.087233561280673,15
S0389,4.163979015132436,2.8911376367866906,3.330335378285172,3.478557144410308,4.034019173497745,4.059712850063115,2.138753826688662,4.569273584916716,23
S0390,0.4563613901148541,3.7289711670235097,3.299667520780379,3.1899976363704465,2.5198517503143973,3.410459018258583,1.8160547561613865,4.287259370599341,49
